"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","21","2","0","0","15.2","2.9","0","15.2","0","0"
"10","21","3","0","0","15.1","3.3","0","15.1","0","0"
"10","21","4","0","0","15","3.6","0","15","0","0"
"10","21","5","0","0","16.5","3.1","0","16.5","0","0"
"10","21","6","0","25","18","2.6","19.227","16.743","898.811","627.252"
"10","21","7","0","66","19.5","2.1","51.947","19.137","2402.037","2101.598"
"10","21","8","3","157","20.8","2.3","137.867","22.84","6266.955","5884.548"
"10","21","9","41","238","22.1","2.4","263.515","27.595","11712.768","11196.013"
"10","21","10","59","316","23.4","2.6","340.36","31.003","14879.318","14274.306"
"10","21","11","95","352","23.4","2.2","375.401","32.533","16264.638","15618.668"
"10","21","12","137","345","23.5","1.9","371.927","33.071","15972.041","15334.841"
"10","21","13","188","289","23.5","1.5","309.896","32.01","13101.778","12547.227"
"10","21","14","300","187","23.2","2.2","213.89","28.1","8655.138","8216.529"
"10","21","15","228","121","22.8","2.9","112.429","24.551","4434.796","4092.631"
"10","21","16","26","36","22.5","3.6","36.865","22.153","1607.207","1322.248"
"10","21","17","0","0","21.3","2.4","0","21.3","0","0"
"10","21","18","0","0","20.2","1.2","0","20.2","0","0"
"10","21","19","0","0","19","0","0","19","0","0"
"10","21","20","0","0","18.5","0.3","0","18.5","0","0"
"10","21","21","0","0","17.9","0.7","0","17.9","0","0"
"10","21","22","0","0","17.4","1","0","17.4","0","0"
"10","21","23","0","0","17","1.2","0","17","0","0"
"10","22","0","0","0","16.7","1.3","0","16.7","0","0"
"10","22","1","0","0","16.3","1.5","0","16.3","0","0"
"10","22","2","0","0","16.1","1.7","0","16.1","0","0"
"10","22","3","0","0","15.8","1.9","0","15.8","0","0"
"10","22","4","0","0","15.6","2.1","0","15.6","0","0"
"10","22","5","0","0","17.5","2.1","0","17.5","0","0"
"10","22","6","0","26","19.4","2.1","20.007","18.103","929.512","657.38"
"10","22","7","11","112","21.3","2.1","114.79","22.682","5221.331","4862.196"
"10","22","8","276","211","22.4","2.8","523.06","33.786","22562.283","21712.137"
"10","22","9","630","172","23.5","3.4","822.432","41.714","34090.895","32790.563"
"10","22","10","792","133","24.6","4.1","853.413","42.924","35106.68","33761.941"
"10","22","11","788","137","24.7","6.2","728.506","37.287","30640.32","29485.094"
"10","22","12","639","191","24.9","8.2","530.459","32.432","22421.674","21576.406"
"10","22","13","367","251","25","10.3","338.229","28.892","14171.495","13586.857"
"10","22","14","442","158","24.5","7.7","217.964","27.236","8471.175","8037.047"
"10","22","15","339","101","23.9","5.2","100.79","25.007","3586.781","3262.397"
"10","22","16","38","34","23.4","2.6","40.448","23.116","1728.183","1440.898"
"10","22","17","0","0","22.8","2.8","0","22.8","0","0"
"10","22","18","0","0","22.1","2.9","0","22.1","0","0"
"10","22","19","0","0","21.5","3.1","0","21.5","0","0"
"10","22","20","0","0","20.8","2.8","0","20.8","0","0"
"10","22","21","0","0","20.1","2.6","0","20.1","0","0"
"10","22","22","0","0","19.3","2.3","0","19.3","0","0"
"10","22","23","0","0","18.6","2","0","18.6","0","0"
"10","23","0","0","0","17.9","1.8","0","17.9","0","0"
"10","23","1","0","0","17.2","1.5","0","17.2","0","0"
"10","23","2","0","0","17.1","1.3","0","17.1","0","0"
"10","23","3","0","0","17.1","1.2","0","17.1","0","0"
"10","23","4","0","0","17","1","0","17","0","0"
"10","23","5","0","0","18.1","1.5","0","18.1","0","0"
"10","23","6","40","35","19.3","2.1","78.893","19.735","3630.027","3304.749"
"10","23","7","375","104","20.4","2.6","502.491","31.451","21909.262","21081.656"
"10","23","8","626","115","21.8","2.8","774.443","40.026","32380.809","31153.498"
"10","23","9","748","116","23.3","2.9","872.932","44.164","35729.852","34357.496"
"10","23","10","826","100","24.7","3.1","847.301","44.749","34524.168","33204.992"
"10","23","11","794","133","24.8","4.1","727.905","40.587","30105.502","28971.975"
"10","23","12","785","127","24.9","5.2","553.318","35.419","22925.746","22062.916"
"10","23","13","748","114","25","6.2","352.257","30.757","13848.583","13273.117"
"10","23","14","624","109","24.5","5.8","214.331","27.758","7773.987","7356.609"
"10","23","15","428","81","23.9","5.5","82.182","24.613","2498.09","2195.749"
"10","23","16","30","33","23.4","5.1","34.373","23.008","1475.517","1193.078"
"10","23","17","0","0","22.6","4.4","0","22.6","0","0"
"10","23","18","0","0","21.8","3.8","0","21.8","0","0"
"10","23","19","0","0","21","3.1","0","21","0","0"
"10","23","20","0","0","20","2.1","0","20","0","0"
"10","23","21","0","0","19","1","0","19","0","0"
"10","23","22","0","0","18","0","0","18","0","0"
"10","23","23","0","0","17.5","0.7","0","17.5","0","0"
"10","24","0","0","0","17","1.4","0","17","0","0"
"10","24","1","0","0","16.5","2.1","0","16.5","0","0"
"10","24","2","0","0","15.9","2.1","0","15.9","0","0"
"10","24","3","0","0","15.4","2.1","0","15.4","0","0"
"10","24","4","0","0","14.8","2.1","0","14.8","0","0"
"10","24","5","0","0","15.9","1.9","0","15.9","0","0"
"10","24","6","35","33","17.1","1.7","71.858","17.276","3343.926","3024.535"
"10","24","7","373","102","18.2","1.5","496.199","30.827","21699.752","20879.313"
"10","24","8","630","113","20.2","2.2","774.927","39.801","32437.441","31207.746"
"10","24","9","761","111","22.1","2.9","872.364","42.99","35922.074","34541.141"
"10","24","10","810","116","24.1","3.6","848.914","43.251","34857.988","33524.195"
"10","24","11","821","121","24.2","4.3","735.023","39.883","30498.531","29349.078"
"10","24","12","811","116","24.2","5","555.868","35.024","23045.17","22178.15"
"10","24","13","771","105","24.3","5.7","352.745","30.379","13828.776","13253.871"
"10","24","14","660","98","23.7","5","208.359","27.156","7422.485","7013.415"
"10","24","15","433","83","23.2","4.3","78.398","23.955","2314.512","2015.801"
"10","24","16","29","32","22.6","3.6","33.036","22.091","1423.371","1141.925"
"10","24","17","0","0","21.7","2.7","0","21.7","0","0"
"10","24","18","0","0","20.7","1.9","0","20.7","0","0"
"10","24","19","0","0","19.8","1","0","19.8","0","0"
"10","24","20","0","0","18.8","1","0","18.8","0","0"
"10","24","21","0","0","17.7","1","0","17.7","0","0"
"10","24","22","0","0","16.7","1","0","16.7","0","0"
"10","24","23","0","0","16.4","1.2","0","16.4","0","0"
"10","25","0","0","0","16.1","1.3","0","16.1","0","0"
"10","25","1","0","0","15.8","1.5","0","15.8","0","0"
"10","25","2","0","0","15.2","2.2","0","15.2","0","0"
"10","25","3","0","0","14.7","2.9","0","14.7","0","0"
"10","25","4","0","0","14.1","3.6","0","14.1","0","0"
"10","25","5","0","0","15.8","3.3","0","15.8","0","0"
"10","25","6","31","32","17.5","2.9","54.679","17.246","2543.944","2240.692"
"10","25","7","372","101","19.2","2.6","490.049","29.887","21527.492","20712.92"
"10","25","8","628","112","20.8","2.2","770.781","40.263","32187.965","30968.75"
"10","25","9","760","110","22.4","1.9","868.924","45.896","35245.996","33895.113"
"10","25","10","807","116","24","1.5","844.807","48.575","33738.254","32453.158"
"10","25","11","820","120","24.3","2.9","731.879","42.115","30021.24","28891.111"
"10","25","12","811","114","24.7","4.3","552.279","36.419","22724.523","21868.727"
"10","25","13","772","103","25","5.7","348.612","31.011","13586.441","13018.364"
"10","25","14","659","97","24.4","4.7","203.104","27.896","7160.965","6758.017"
"10","25","15","430","82","23.7","3.6","72.098","24.386","2029.08","1735.963"
"10","25","16","22","30","23.1","2.6","29.554","22.451","1282.376","1003.609"
"10","25","17","0","0","21.7","2.2","0","21.7","0","0"
"10","25","18","0","0","20.3","1.9","0","20.3","0","0"
"10","25","19","0","0","18.9","1.5","0","18.9","0","0"
"10","25","20","0","0","18.2","1.9","0","18.2","0","0"
"10","25","21","0","0","17.5","2.2","0","17.5","0","0"
"10","25","22","0","0","16.8","2.6","0","16.8","0","0"
"10","25","23","0","0","16.4","2.8","0","16.4","0","0"
"10","26","0","0","0","16.1","2.9","0","16.1","0","0"
"10","26","1","0","0","15.7","3.1","0","15.7","0","0"
"10","26","2","0","0","15.7","2.9","0","15.7","0","0"
"10","26","3","0","0","15.8","2.8","0","15.8","0","0"
"10","26","4","0","0","15.8","2.6","0","15.8","0","0"
"10","26","5","0","0","17.1","2.2","0","17.1","0","0"
"10","26","6","25","31","18.4","1.9","49.577","17.964","2299.663","2001.244"
"10","26","7","368","100","19.7","1.5","481.304","31.813","20946.865","20151.904"
"10","26","8","626","112","19.7","1.5","767.764","41.163","31915.484","30707.666"
"10","26","9","753","111","22.4","2.5","861.98","43.977","35313.281","33959.418"
"10","26","10","787","123","25.2","3.6","833.157","43.969","34082.043","32782.094"
"10","26","11","782","134","25.2","3.6","715.886","41.411","29473.955","28365.775"
"10","26","12","752","136","25.1","3.6","537.925","37.233","22073.051","21239.822"
"10","26","13","693","128","25.1","3.6","337.815","32.478","13174.788","12618.21"
"10","26","14","511","135","24.4","3.3","200.903","28.426","7458.375","7048.46"
"10","26","15","254","107","23.8","2.9","137.476","26.142","5433.506","5069.715"
"10","26","16","0","26","23.1","2.6","20.244","22.403","922.096","650.103"
"10","26","17","0","0","21.9","2.4","0","21.9","0","0"
"10","26","18","0","0","20.8","2.3","0","20.8","0","0"
"10","26","19","0","0","19.6","2.1","0","19.6","0","0"
"10","26","20","0","0","18.7","2.3","0","18.7","0","0"
"10","26","21","0","0","17.9","2.4","0","17.9","0","0"
"10","26","22","0","0","17","2.6","0","17","0","0"
"10","26","23","0","0","17","2.6","0","17","0","0"
"10","27","0","0","0","17","2.6","0","17","0","0"
"10","27","1","0","0","17","2.6","0","17","0","0"
"10","27","2","0","0","16.8","2.8","0","16.8","0","0"
"10","27","3","0","0","16.5","2.9","0","16.5","0","0"
"10","27","4","0","0","16.3","3.1","0","16.3","0","0"
"10","27","5","0","0","17.6","2.4","0","17.6","0","0"
"10","27","6","21","30","18.9","1.7","45.652","18.309","2114.696","1819.907"
"10","27","7","350","103","20.2","1","465.674","32.966","20152.943","19384.393"
"10","27","8","624","111","22","1.7","763.598","42.559","31516.377","30325.148"
"10","27","9","770","102","23.9","2.4","866.701","45.783","35174.66","33826.926"
"10","27","10","811","113","25.7","3.1","842.165","45.594","34158.688","32855.414"
"10","27","11","825","115","25.9","3.3","727.846","42.856","29732.4","28613.883"
"10","27","12","816","110","26.2","3.4","548.017","38.816","22252.184","21412.781"
"10","27","13","768","104","26.4","3.6","343.006","33.922","13129.815","12574.486"
"10","27","14","656","96","25.3","3.9","193.382","28.939","6700.004","6307.721"
"10","27","15","422","80","24.1","4.3","148.528","26.335","5444.542","5080.508"
"10","27","16","21","28","23","4.6","27.225","22.553","1178.495","901.691"
"10","27","17","0","0","21.6","3.4","0","21.6","0","0"
"10","27","18","0","0","20.3","2.2","0","20.3","0","0"
"10","27","19","0","0","18.9","1","0","18.9","0","0"
"10","27","20","0","0","18.7","1.7","0","18.7","0","0"
"10","27","21","0","0","18.4","2.4","0","18.4","0","0"
"10","27","22","0","0","18.2","3.1","0","18.2","0","0"
"10","27","23","0","0","18.5","3.1","0","18.5","0","0"
"10","28","0","0","0","18.9","3.1","0","18.9","0","0"
"10","28","1","0","0","19.2","3.1","0","19.2","0","0"
"10","28","2","0","0","18.4","3.1","0","18.4","0","0"
"10","28","3","0","0","17.6","3.1","0","17.6","0","0"
"10","28","4","0","0","16.8","3.1","0","16.8","0","0"
"10","28","5","0","0","18.4","2.9","0","18.4","0","0"
"10","28","6","24","29","20.1","2.8","45.533","19.659","2095.557","1801.143"
"10","28","7","349","101","21.7","2.6","458.585","31.591","19978.686","19215.869"
"10","28","8","624","110","23.7","2.1","761.324","43.01","31349.346","30165.027"
"10","28","9","772","100","25.7","1.5","864.9","50.36","34263.773","32955.941"
"10","28","10","814","111","27.7","1","841.172","54.255","32578.775","31343.123"
"10","28","11","810","120","27.8","1.5","720.37","48.91","28511.754","27441.625"
"10","28","12","771","126","27.8","2.1","536.58","42.224","21434.031","20622.633"
"10","28","13","719","109","27.9","2.6","325.792","35.904","12357.938","11823.807"
"10","28","14","585","117","26.9","2.6","194.183","31.138","6862.215","6466.197"
"10","28","15","410","80","26","2.6","143.598","28.617","5199.93","4841.263"
"10","28","16","24","27","25","2.6","26.687","24.537","1134.779","858.799"
"10","28","17","0","0","24","2.9","0","24","0","0"
"10","28","18","0","0","22.9","3.3","0","22.9","0","0"
"10","28","19","0","0","21.9","3.6","0","21.9","0","0"
"10","28","20","0","0","21.2","3.1","0","21.2","0","0"
"10","28","21","0","0","20.4","2.6","0","20.4","0","0"
"10","28","22","0","0","19.7","2.1","0","19.7","0","0"
"10","28","23","0","0","19.1","2.3","0","19.1","0","0"
"10","29","0","0","0","18.6","2.4","0","18.6","0","0"
"10","29","1","0","0","18","2.6","0","18","0","0"
"10","29","2","0","0","18.3","2.6","0","18.3","0","0"
"10","29","3","0","0","18.7","2.6","0","18.7","0","0"
"10","29","4","0","0","19","2.6","0","19","0","0"
"10","29","5","0","0","19.3","2.6","0","19.3","0","0"
"10","29","6","0","20","19.7","2.6","15.361","18.467","712.484","444.388"
"10","29","7","39","92","20","2.6","128.075","21.6","5853.29","5480.187"
"10","29","8","27","190","22.2","2.4","200.719","26.075","8986.216","8539.481"
"10","29","9","17","274","24.4","2.3","261.746","30.136","11493.762","10982.836"
"10","29","10","36","312","26.6","2.1","319.371","34.201","13746.69","13174.103"
"10","29","11","63","310","27","2.9","313.124","33.867","13481.043","12915.922"
"10","29","12","36","311","27.5","3.8","278.019","32.993","12003.498","11478.951"
"10","29","13","34","262","27.9","4.6","230.458","31.947","9956.586","9485.566"
"10","29","14","129","188","26.9","3.8","170.608","29.867","7141.955","6739.45"
"10","29","15","90","117","25.9","2.9","108.603","27.515","4575.075","4229.917"
"10","29","16","0","23","24.9","2.1","17.706","24.072","800.259","530.536"
"10","29","17","0","0","23.5","1.7","0","23.5","0","0"
"10","29","18","0","0","22.2","1.4","0","22.2","0","0"
"10","29","19","0","0","20.8","1","0","20.8","0","0"
"10","29","20","0","0","20.3","1.7","0","20.3","0","0"
"10","29","21","0","0","19.9","2.4","0","19.9","0","0"
"10","29","22","0","0","19.4","3.1","0","19.4","0","0"
"10","29","23","0","0","19.1","3.1","0","19.1","0","0"
"10","30","0","0","0","18.8","3.1","0","18.8","0","0"
"10","30","1","0","0","18.5","3.1","0","18.5","0","0"
"10","30","2","0","0","18","2.9","0","18","0","0"
"10","30","3","0","0","17.6","2.8","0","17.6","0","0"
"10","30","4","0","0","17.1","2.6","0","17.1","0","0"
"10","30","5","0","0","18.7","2.8","0","18.7","0","0"
"10","30","6","19","26","20.4","2.9","37.352","19.746","1718.477","1431.38"
"10","30","7","221","124","22","3.1","362.367","29.135","15977.203","15339.849"
"10","30","8","586","114","23.5","2.6","727.518","40.638","30321.297","29179.041"
"10","30","9","779","88","24.9","2","854.687","47.499","34374.203","33061.563"
"10","30","10","837","88","26.4","1.5","824.455","50.29","32614.287","31377.135"
"10","30","11","849","91","26.7","1.9","711.633","46.289","28533.674","27462.686"
"10","30","12","837","88","27.1","2.2","533.448","41.228","21331.984","20524.043"
"10","30","13","774","91","27.4","2.6","326.729","35.415","12280.782","11748.744"
"10","30","14","652","88","26.3","2.2","174.062","30.27","5828.444","5455.896"
"10","30","15","418","73","25.2","1.9","133.999","27.768","4772.73","4423.331"
"10","30","16","22","25","24.1","1.5","24.221","23.48","1034.555","760.457"
"10","30","17","0","0","23.3","1.9","0","23.3","0","0"
"10","30","18","0","0","22.6","2.2","0","22.6","0","0"
"10","30","19","0","0","21.8","2.6","0","21.8","0","0"
"10","30","20","0","0","22.2","3.4","0","22.2","0","0"
"10","30","21","0","0","22.5","4.3","0","22.5","0","0"
"10","30","22","0","0","22.9","5.1","0","22.9","0","0"
"10","30","23","0","0","22.9","5.3","0","22.9","0","0"
"10","31","0","0","0","22.9","5.5","0","22.9","0","0"
"10","31","1","0","0","22.9","5.7","0","22.9","0","0"
"10","31","2","0","0","23","4.1","0","23","0","0"
"10","31","3","0","0","23","2.6","0","23","0","0"
"10","31","4","0","0","23.1","1","0","23.1","0","0"
"10","31","5","0","0","23.9","2.6","0","23.9","0","0"
"10","31","6","0","23","24.6","4.1","17.7","23.715","801.324","531.58"
"10","31","7","182","122","25.4","5.7","309.982","29.98","13612.18","13043.38"
"10","31","8","460","132","26.3","5.3","619.686","37.334","26260.266","25276.48"
"10","31","9","465","192","27.1","5","672.04","40.01","28095.57","27041.686"
"10","31","10","431","241","28","4.6","636.714","40.931","26464.574","25473.109"
"10","31","11","579","198","27.8","5.5","619.668","39.088","25834.105","24866.24"
"10","31","12","688","142","27.6","6.3","502.51","35.982","20728.717","19941.059"
"10","31","13","706","112","27.4","7.2","318.031","32.065","12245.6","11714.516"
"10","31","14","423","146","26.5","6.2","179.237","29.006","6736.526","6343.405"
"10","31","15","136","101","25.5","5.1","102.507","26.627","4192.661","3855.627"
"10","31","16","0","14","24.6","4.1","10.726","23.724","485.559","221.645"
"10","31","17","0","0","23.5","3.8","0","23.5","0","0"
"10","31","18","0","0","22.2","3.4","0","22.2","0","0"
"10","31","19","0","0","21.7","3.1","0","21.7","0","0"
"10","31","20","0","0","21.2","2.8","0","21.2","0","0"
"10","31","21","0","0","20.6","2.4","0","20.6","0","0"
"10","31","22","0","0","19.7","2.1","0","19.7","0","0"
"10","31","23","0","0","18.5","1.4","0","18.5","0","0"
"11","1","0","0","0","17.2","2.1","0","17.2","0","0"
"11","1","1","0","0","15.9","2.1","0","15.9","0","0"
"11","1","2","0","0","14.9","2.6","0","14.9","0","0"
"11","1","3","0","0","14.2","3.1","0","14.2","0","0"
